id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,availability_30,availability_60,availability_90,availability_365,description,neighborhood_overview
781,Cozy Entire home/apt in Eastside,56.0,2020-06-23,within a day,0.9362120035015317,False,1.0,[np.str_('selfie')],Eastside,Eastside,40.77699334359487,-73.94558290028172,Entire home/apt,1.0,,3.0,,"['Wifi', 'Elevator', 'First aid kit', 'Private entrance', 'Washer', 'Heating', 'TV', 'Essentials', 'Iron', 'Laptop-friendly workspace', 'Gym', 'Hot tub', 'Cooking basics', 'Hot water', 'Smoke detector', 'Air conditioning', 'Free parking']",150.0,1.0,2020-11-30,2021-01-12,5.0,4.538081960554469,4.45444255830498,,3.8265350242038054,4.076090889456198,,10.0,31.0,31.0,231.0,ex amet ipsum commodo dolore ex sed ut adipiscing et nisi elit veniam labore incididunt labore commodo do dolor ex ullamco exercitation enim labore elit adipiscing nisi aliqua ut nisi et veniam aliqua aliqua Ut tempor ullamco aliqua incididunt veniam consequat ea veniam exercitation aliqua minim laboris Ut nostrud labore tempor dolore amet quis tempor dolor commodo minim labore magna ipsum quis amet labore nostrud minim dolor magna elit ex ut ipsum aliqua ipsum sit et consequat tempor labore exercitation amet sed minim minim adipiscing magna aliqua nisi aliqua enim sed ut amet nisi exercitation enim laboris commodo ex dolore commodo dolore eiusmod ut ut adipiscing laboris Ut dolor sed ex commodo nostrud dolor minim enim commodo ea enim consequat dolor consectetur consequat ea consectetur dolor dolor consequat aliqua et do ex Lorem elit laboris ea eiusmod eiusmod minim consequat consequat aliquip sed consequat laboris eiusmod consequat sit ea ipsum enim nostrud do eiusmod Lorem nostrud ut enim dolor enim amet et commodo ipsum eiusmod adipiscing sit elit ullamco commodo do sit commodo laboris incididunt dolore aliqua do exercitation eiusmod labore sit aliqua veniam laboris sit amet ullamco amet aliquip veniam incididunt exercitation magna nisi,incididunt labore sed commodo sed sit Lorem dolore tempor sit dolor amet consectetur amet ut do ad sit adipiscing exercitation dolor magna consectetur incididunt aliquip labore labore ullamco Ut ut amet consectetur ullamco exercitation ullamco aliquip ut amet ullamco ut exercitation minim enim veniam ad Ut ipsum ipsum consequat consequat ut do Ut amet do laboris enim ad commodo sed adipiscing aliqua quis quis sed enim consectetur
782,Cozy Entire home/apt in Eastside,30.0,2021-09-10,within a day,0.8234018399497431,False,1.0,"[np.str_('identity_manual'), np.str_('government_id'), np.str_('selfie'), np.str_('phone')]",Eastside,Eastside,40.78574852537362,-73.93029526117898,Entire home/apt,1.0,1.5,2.0,7.0,"['Pool', 'Air conditioning', 'Dryer', 'Lock on bedroom door', 'Washer', 'Hot water']",190.0,7.0,2022-03-16,2022-08-17,4.920480792276295,4.74272145998844,5.0,4.809075282153858,4.892897946420001,4.241177683030511,4.975238646078116,7.0,19.0,,45.0,ex magna enim magna aliquip ex et sed ullamco exercitation eiusmod aliquip laboris elit consectetur dolor adipiscing adipiscing dolor elit nostrud ut exercitation Lorem ex dolore aliquip enim enim ullamco consectetur consequat amet commodo ea sed commodo do laboris ut consectetur ad et aliqua eiusmod nisi amet consequat adipiscing incididunt labore sit commodo amet incididunt ex Ut elit dolore amet ut elit ipsum Lorem nostrud adipiscing tempor ut minim quis quis labore consequat ad eiusmod nostrud quis veniam Ut consectetur quis labore ut quis amet ex dolore ex enim ut eiusmod,incididunt dolore magna incididunt do aliqua enim amet laboris sed consequat commodo Lorem adipiscing eiusmod ut do sed enim commodo exercitation ut ad ipsum nisi aliqua nisi consectetur enim consectetur ut minim laboris Ut dolore Lorem
783,Cozy Private room in Midtown,109.0,2015-02-08,within a few hours,0.9621168760546674,False,4.0,"[np.str_('work_email'), np.str_('phone'), np.str_('email'), np.str_('government_id'), np.str_('selfie')]",Midtown,Midtown,,-73.92738416694742,Private room,3.0,3.0,3.0,,"['Hair dryer', 'Essentials', 'TV', 'Gym', 'Hot tub', 'Carbon monoxide detector']",110.0,0.0,,,,,,,,,,0.0,,49.0,204.0,nisi ex minim do consectetur ea nisi ex enim adipiscing do adipiscing sed consectetur sit ut nostrud sed Lorem incididunt nisi enim sit elit et sed ut sed aliquip consequat ullamco et tempor aliquip dolore do amet laboris quis exercitation elit ad ex elit adipiscing ut Lorem dolor ullamco do ea ad amet ex enim commodo aliquip minim veniam minim ea ea Lorem quis ex ut incididunt laboris enim labore enim ea sit adipiscing nisi commodo magna commodo ut Lorem eiusmod amet commodo exercitation ipsum nisi eiusmod ad aliqua aliqua consectetur laboris aliquip ad adipiscing laboris exercitation do sit Ut nostrud elit consequat consectetur nisi aliquip do commodo exercitation quis laboris ut adipiscing consequat sit consectetur Ut exercitation adipiscing minim et Lorem ut aliqua ut consequat,magna ad dolor do aliqua Ut exercitation ipsum dolor consequat nisi ex incididunt tempor exercitation aliquip do labore ullamco incididunt quis et aliquip ullamco ut et aliquip aliquip ex sed Ut aliquip incididunt amet ullamco dolor ex dolore enim commodo minim sed aliquip ipsum minim veniam ut tempor et Ut labore enim Ut dolore eiusmod nisi nisi nostrud nisi eiusmod aliqua elit sed amet minim Lorem ea
784,Cozy Private room in Riverside,5.0,2017-06-05,,0.8913862788054217,True,2.0,"[np.str_('government_id'), np.str_('identity_manual'), np.str_('email'), np.str_('phone'), np.str_('selfie'), np.str_('work_email')]",Riverside,Riverside,40.73624314111878,-73.98211503880778,Private room,3.0,1.0,2.0,4.0,"['Essentials', 'Washer', 'Laptop-friendly workspace', 'Kitchen', 'Breakfast', 'Heating', 'Wifi', 'Smoke detector', 'Fire extinguisher', 'Hot tub', 'Air conditioning', 'Free parking', 'Hair dryer', 'Elevator']",75.0,,2017-07-21,2020-02-03,4.4274976244876045,4.549367652551091,4.8579643337461045,4.896392597847351,4.708389963193588,4.807929711249806,,25.0,44.0,47.0,20.0,consequat laboris veniam nisi ea ea adipiscing aliquip commodo ipsum ut nostrud et ipsum elit eiusmod elit nostrud aliqua ullamco sit eiusmod ea eiusmod ipsum adipiscing eiusmod ullamco consectetur aliqua consequat aliquip commodo exercitation veniam minim tempor do adipiscing adipiscing ut magna enim consequat dolore ut incididunt elit adipiscing tempor ex ipsum dolore laboris enim eiusmod aliquip magna aliquip quis commodo eiusmod consequat eiusmod nisi elit adipiscing eiusmod do aliqua elit amet incididunt magna laboris amet magna laboris nisi quis Ut quis ex sed ut sit ea consectetur incididunt et eiusmod incididunt consectetur ut aliquip Ut laboris quis tempor ullamco minim nisi exercitation veniam laboris et sit minim consequat Ut Lorem minim veniam sed tempor ex dolor dolore ipsum aliquip dolor amet minim sed enim ut enim,minim dolor minim amet ea dolore minim eiusmod enim consectetur labore aliquip Lorem do aliqua ex exercitation ipsum eiusmod consectetur ullamco do ea ullamco consectetur exercitation sed commodo minim consectetur veniam labore magna ad exercitation adipiscing ad elit sit ullamco ex adipiscing eiusmod laboris do nostrud tempor quis ut nisi Lorem ut aliqua quis elit incididunt laboris tempor dolore adipiscing dolor aliquip labore consectetur amet enim nisi ullamco et Ut enim sed nisi tempor enim ex aliquip veniam do magna labore veniam sit do ullamco eiusmod
785,Cozy Entire home/apt in Downtown,119.0,2022-10-15,within an hour,0.9500929402431875,False,3.0,"[np.str_('work_email'), np.str_('email')]",Downtown,Downtown,40.77376030960344,-74.00264393199272,Entire home/apt,2.0,1.5,4.0,1.0,"['Air conditioning', 'Fire extinguisher', 'Wifi', 'Smoke detector', 'Gym', 'Private entrance', 'Hot water', 'Laptop-friendly workspace', 'Hangers', 'Iron', 'Indoor fireplace']",200.0,,2023-09-23,,4.7092546001160525,4.793052748154851,4.416919485224201,4.580991146010438,,4.7095309138092905,5.0,2.0,20.0,42.0,176.0,ut commodo ipsum minim consequat consequat eiusmod Lorem incididunt consequat minim tempor consectetur ut ad ut veniam consectetur sit ea enim laboris ea nostrud consectetur exercitation incididunt veniam magna tempor Lorem laboris ut sed consequat et tempor consectetur eiusmod enim aliqua commodo consectetur ad veniam laboris minim ullamco aliqua consectetur enim quis amet Ut minim dolor tempor consequat aliqua ipsum enim laboris ut aliqua adipiscing quis adipiscing minim amet enim veniam sit eiusmod tempor veniam Lorem ullamco ipsum ad minim laboris veniam minim consequat elit Lorem dolor aliqua consectetur sit ad nisi ut enim Lorem ipsum aliqua ipsum nisi adipiscing quis dolor elit tempor consequat et sit Lorem nostrud ex amet ullamco eiusmod consequat ut minim laboris amet ut minim Lorem ut dolor Lorem veniam enim ut sed nisi elit nostrud sit aliquip eiusmod elit amet eiusmod nisi incididunt quis ad,ad adipiscing consectetur quis Lorem tempor ad nisi quis aliqua do amet dolor Lorem labore adipiscing Lorem enim ullamco eiusmod magna nisi quis enim ut sed adipiscing dolor adipiscing quis laboris dolore ut ipsum ipsum Ut ipsum dolore consequat nisi consectetur sit adipiscing dolor dolor consequat et adipiscing ut Lorem ullamco consectetur consectetur veniam ea ea nisi Ut
786,Cozy Entire home/apt in Beachfront,33.0,2021-01-13,within an hour,0.8498295309600505,False,2.0,"[np.str_('work_email'), np.str_('government_id')]",Beachfront,Beachfront,40.75997190111103,-73.9287161141806,Entire home/apt,2.0,2.0,4.0,2.0,"['Elevator', 'Hot water', 'Smoke detector', 'Heating', 'Private entrance', 'Free parking', 'Hot tub', 'Hangers', 'Cooking basics', 'Carbon monoxide detector', 'Washer', 'Wifi', 'TV']",170.0,4.0,2021-08-15,2022-02-01,5.0,5.0,4.348649699659629,4.695508874590714,4.964064241887253,,4.9973178272667695,7.0,33.0,39.0,166.0,nisi elit incididunt et Lorem aliqua nostrud aliqua do enim ex Lorem enim Ut aliqua enim commodo Ut commodo ad ea laboris Ut nostrud ut amet sit ut nisi sed consequat ea quis Ut exercitation ea aliqua ullamco ad amet consequat dolore ullamco laboris incididunt laboris dolor et quis magna dolore eiusmod dolor ut aliquip veniam quis eiusmod veniam ullamco ut elit laboris magna eiusmod ullamco ipsum amet sed ad enim ea minim dolor commodo commodo minim,dolor magna ut ut magna consectetur magna ut sit commodo laboris consequat dolore Ut Ut ex magna ipsum amet consectetur exercitation veniam amet minim Ut exercitation do Lorem incididunt consequat sit quis et ullamco ut Lorem quis quis amet aliqua ex sed do commodo commodo sed do eiusmod ea ad dolor ipsum tempor nisi exercitation et ullamco ut et incididunt ut et minim exercitation nostrud veniam aliquip et nostrud ad ea Ut ullamco enim sed quis elit dolore laboris quis tempor nostrud elit tempor Ut tempor Lorem laboris magna
787,Cozy Private room in Northside,118.0,2018-01-03,within a day,0.8605076513796799,True,1.0,"[np.str_('email'), np.str_('phone'), np.str_('work_email'), np.str_('government_id')]",Northside,Northside,40.717757200263165,-74.0107444554139,,6.0,2.0,4.0,1.0,"['Pool', 'Dryer', 'Lock on bedroom door', 'Carbon monoxide detector', 'Air conditioning', 'Essentials', 'Wifi', 'TV', 'Hot water', 'Kitchen', 'Iron', 'Cooking basics', 'Hangers', 'Washer', 'Hot tub']",155.0,12.0,2019-01-01,,4.3272307991600885,,5.0,4.348861487213413,,4.589426927977959,5.0,25.0,26.0,55.0,293.0,consectetur incididunt commodo adipiscing ipsum ullamco sed nisi adipiscing magna aliquip commodo aliqua tempor tempor ipsum incididunt dolore et Ut dolor sed elit Lorem minim labore magna ex magna Lorem aliquip et ut exercitation amet Ut incididunt incididunt amet ex Ut quis aliqua ad consequat minim ad ex laboris incididunt exercitation sit ullamco eiusmod ut dolor minim enim do ad eiusmod amet ut sit aliqua quis nisi quis veniam do Ut ad quis veniam ex aliquip ut sit amet veniam aliqua labore elit enim exercitation,Lorem elit sit amet ex aliqua ut sit dolore dolor minim aliqua adipiscing incididunt enim dolor commodo commodo Ut ad laboris ex dolore laboris incididunt labore ipsum ut adipiscing ipsum nostrud aliqua nostrud sit quis commodo nostrud aliquip enim Ut ut sed laboris
788,Cozy Entire home/apt in University Area,65.0,2019-12-29,within a few hours,0.7433162896401001,True,2.0,"[np.str_('work_email'), np.str_('phone'), np.str_('identity_manual'), np.str_('selfie'), np.str_('government_id')]",,University Area,40.73037330890885,-73.94783116087719,Entire home/apt,1.0,2.5,4.0,3.0,"['Carbon monoxide detector', 'Hot tub', 'Wifi', 'Elevator', 'Indoor fireplace', 'Air conditioning', 'Hangers', 'Washer', 'Dryer', 'TV', 'Free parking', 'Gym', 'Heating', 'Hair dryer', 'Breakfast', 'Cooking basics', 'Private entrance', 'Lock on bedroom door', 'Fire extinguisher']",170.0,,,2020-11-28,4.858480981674532,4.964304004149561,4.388767491077503,,4.867038784048335,5.0,4.652526088267515,7.0,16.0,41.0,264.0,amet ullamco ut do do ipsum ut sit do tempor minim aliquip nostrud ullamco Ut amet commodo do sed Lorem ex et ipsum sed do exercitation consequat labore ut nostrud Ut tempor laboris et nostrud magna ut aliquip minim labore veniam enim Lorem enim ut magna laboris commodo quis dolor Lorem quis nisi adipiscing incididunt magna laboris Ut nisi sed amet ullamco nostrud consectetur minim tempor consectetur exercitation laboris eiusmod do commodo ut aliqua commodo exercitation enim enim Ut ex ut consequat ea incididunt ad consequat nisi ea elit incididunt consequat nostrud sed minim labore Lorem aliqua Lorem consectetur Lorem aliqua ipsum ad elit ipsum et labore ipsum ipsum dolore et veniam amet veniam nostrud nisi ex ut ad aliqua nostrud commodo tempor ipsum sit Ut quis enim adipiscing aliqua,tempor adipiscing enim nostrud et do aliqua eiusmod tempor ea commodo commodo exercitation incididunt ea magna laboris aliqua ut adipiscing nostrud Ut consectetur ipsum incididunt quis labore dolor tempor labore dolore magna minim consequat dolor dolore minim magna et quis magna et sit labore dolore eiusmod ut quis ad enim labore labore dolore exercitation dolor ullamco enim nostrud magna exercitation commodo amet sit Ut sit eiusmod nisi dolore dolor eiusmod ullamco ex adipiscing aliquip enim do incididunt laboris minim ea ex aliquip Lorem consectetur ullamco et labore commodo minim consequat aliqua
789,Cozy Entire home/apt in Downtown,146.0,2019-09-07,a few days or more,,False,1.0,"[np.str_('work_email'), np.str_('phone'), np.str_('email'), np.str_('government_id')]",Downtown,Downtown,40.733679261108215,-74.00595026851391,Entire home/apt,6.0,1.5,4.0,7.0,"['Elevator', 'Kitchen', 'Smoke detector', 'Carbon monoxide detector', 'Hot water', 'Lock on bedroom door', 'Washer', 'Fire extinguisher', 'Breakfast', 'Private entrance', 'Indoor fireplace', 'Heating', 'Hangers', 'Iron', 'TV', 'First aid kit']",170.0,1.0,2020-02-26,2020-06-16,4.603176634182997,5.0,5.0,,5.0,4.453128922707058,,10.0,37.0,37.0,275.0,et aliquip veniam do veniam ea magna quis labore sit enim aliquip quis ipsum sed ea et aliquip elit minim laboris aliqua labore tempor Ut sit aliquip Ut nostrud enim elit ea adipiscing consequat adipiscing sed Lorem eiusmod magna adipiscing ipsum amet ut ullamco Ut consequat consectetur ipsum consectetur labore ipsum ex aliquip consequat sit dolor dolore labore tempor adipiscing ipsum sit veniam aliqua ipsum aliquip ex ullamco ipsum ad ut magna ea ea consequat eiusmod consequat et quis aliquip nisi ad ullamco ad elit adipiscing do ea adipiscing veniam tempor ipsum elit magna ut Ut Ut tempor consectetur dolor nisi veniam ut laboris laboris do ex elit incididunt ullamco eiusmod dolore et veniam ex incididunt ipsum nostrud laboris tempor dolor magna nisi commodo sed sed Ut dolore tempor ipsum ut labore adipiscing ea enim incididunt ipsum elit Ut aliqua quis nisi Ut ut dolore minim dolor ad eiusmod dolor exercitation Lorem adipiscing amet consequat Ut sit ut aliqua quis adipiscing dolore ex ex ullamco dolore ut tempor nostrud dolor ipsum et tempor ut sed ut dolor amet sed ut elit do exercitation ut adipiscing amet ea aliquip aliquip nisi,ut aliqua commodo et quis minim ex quis ex ut adipiscing minim ad nisi eiusmod nostrud eiusmod veniam ut eiusmod do dolor ullamco ut sed ipsum ea ipsum do et consectetur ut ullamco incididunt minim Lorem sit ex ad veniam veniam ea quis Lorem dolor adipiscing magna ea ipsum enim adipiscing ullamco aliquip do nisi Ut aliquip Lorem adipiscing nisi
790,Cozy Private room in New District,177.0,2017-08-31,within a day,0.8258168835000914,False,1.0,[np.str_('phone')],New District,New District,40.75678281111723,-73.98106131453324,Private room,5.0,1.0,5.0,4.0,"['Pool', 'Washer', 'Wifi', 'Air conditioning', 'Laptop-friendly workspace', 'First aid kit', 'Iron', 'Hot water', 'Fire extinguisher', 'Gym', 'Kitchen', 'Hangers', 'Lock on bedroom door']",105.0,2.0,,2020-08-30,4.912068887275554,4.784848448035611,3.873061160872787,4.539450719849709,5.0,4.9783458368348175,,28.0,52.0,79.0,339.0,tempor dolore eiusmod exercitation ad quis eiusmod consequat veniam aliqua exercitation ipsum magna ex ipsum nisi do ex amet commodo veniam magna tempor elit Lorem ut nostrud commodo dolore laboris exercitation Ut ullamco tempor ut amet veniam ut aliquip dolore quis elit ad dolor ut ex incididunt ex laboris do eiusmod ipsum incididunt labore sed aliqua consequat elit ullamco consequat magna ea magna dolore elit aliqua ea tempor minim nostrud elit Lorem do dolor minim quis ex exercitation elit minim nostrud adipiscing minim ipsum sit Lorem ad dolore amet minim nostrud amet sed ut aliquip ipsum sit dolor minim exercitation adipiscing ipsum sit do veniam ullamco et incididunt aliqua aliqua nostrud enim ad labore elit sed adipiscing dolor elit minim ad Ut dolor ad aliqua laboris dolore tempor tempor ut magna minim ut incididunt Lorem aliqua nostrud veniam sit laboris ea et amet dolore et quis ut enim amet ut nisi nostrud veniam consequat commodo enim amet ullamco magna labore commodo dolore Lorem ut ut tempor amet do dolore laboris enim ipsum labore ad tempor nostrud amet laboris Lorem aliquip eiusmod ea dolore exercitation labore incididunt ut magna ex laboris ut magna do aliquip dolore Lorem,sed nisi amet et aliquip minim tempor exercitation ex commodo dolor amet consequat sed veniam exercitation minim aliquip adipiscing nisi ea adipiscing Lorem ut ad consequat commodo adipiscing sed nostrud magna ad commodo dolor nisi do amet ullamco enim aliqua Ut minim do exercitation nostrud nisi commodo adipiscing ullamco laboris ea
